,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,0.0416666666666666,0.0416666666666666,0.015625,0.0208333333333333,0.0052083333333333,0.0,0.1302083333333333,0.046875,0.046875,0.0416666666666666,0.0,0.0
1,0.0677083333333333,0.03125,0.0208333333333333,0.015625,0.0,0.0,0.3645833333333333,0.0885416666666666,0.15625,0.046875,0.0,0.0
2,0.0625,0.015625,0.0,0.0,0.0,0.0,0.3958333333333333,0.0416666666666666,0.0,0.0,0.0,0.0
3,0.0260416666666666,0.0,0.0052083333333333,0.0,0.0,0.0,0.125,0.046875,0.0416666666666666,0.0,0.0,0.0
4,0.046875,0.1458333333333333,0.0520833333333333,0.0,0.0,0.0052083333333333,0.3229166666666667,0.5364583333333334,0.3020833333333333,0.0,0.0,0.0
5,0.046875,0.0052083333333333,0.0,0.0,0.0,0.0,0.140625,0.0104166666666666,0.0,0.0,0.078125,0.0
6,0.0208333333333333,0.0,0.0052083333333333,0.0,0.0052083333333333,0.0,0.3385416666666667,0.0729166666666666,0.0,0.0,0.0,0.0
7,0.0572916666666666,0.0260416666666666,0.0104166666666666,0.0,0.0,0.0,0.171875,0.0833333333333333,0.0364583333333333,0.0,0.0,0.0
8,0.0208333333333333,0.0138888888888888,0.0069444444444444,0.0,0.0,0.0,0.234375,0.0364583333333333,0.0052083333333333,0.0,0.0,0.0
9,0.125,0.0208333333333333,0.0,0.0069444444444444,0.0,0.0,0.3177083333333333,0.1145833333333333,0.0,0.0,0.0,0.0
10,0.0625,0.0069444444444444,0.0,0.0,0.0,0.0,0.2135416666666666,0.0833333333333333,0.0,0.0,0.0,0.0
11,0.0972222222222222,0.0277777777777777,0.0208333333333333,0.0,0.0,0.0,0.1354166666666666,0.0052083333333333,0.0104166666666666,0.0,0.0,0.0
12,0.0416666666666666,0.0208333333333333,0.0347222222222222,0.0208333333333333,0.0069444444444444,0.0,0.15625,0.078125,0.2083333333333333,0.09375,0.0,0.0
13,0.0277777777777777,0.0069444444444444,0.0,0.0,0.0,0.0277777777777777,0.1979166666666666,0.1822916666666666,0.0,0.0,0.0,0.109375
14,0.0486111111111111,0.0138888888888888,0.0069444444444444,0.0069444444444444,0.0138888888888888,0.0277777777777777,0.234375,0.0833333333333333,0.1614583333333333,0.0,0.1770833333333333,0.171875
15,0.0347222222222222,0.0277777777777777,0.0069444444444444,0.0,0.0,0.0,0.2604166666666667,0.1302083333333333,0.0,0.0,0.0,0.0
16,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.28125,0.0052083333333333,0.0,0.0,0.0,0.0
17,0.0416666666666666,0.0277777777777777,0.0,0.0,0.0,0.0,0.1458333333333333,0.0729166666666666,0.0,0.0,0.0,0.0
18,0.0208333333333333,0.0,0.0,0.0,0.0069444444444444,0.0,0.1302083333333333,0.0364583333333333,0.0,0.0052083333333333,0.0,0.0
19,0.0347222222222222,0.0138888888888888,0.0069444444444444,0.0,0.0,0.0,0.2135416666666666,0.15625,0.0,0.0,0.0,0.0
