,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,0.03125,0.0,0.0,0.0104166666666666,0.0,0.0
1,0.0052083333333333,0.0,0.0,0.0,0.0,0.0
2,0.0520833333333333,0.0,0.0,0.0052083333333333,0.0,0.0
3,0.078125,0.0052083333333333,0.0,0.0052083333333333,0.0052083333333333,0.0052083333333333
4,0.0104166666666666,0.0,0.0,0.0,0.0,0.0
5,0.0416666666666666,0.0,0.0,0.109375,0.0364583333333333,0.0104166666666666
6,0.0729166666666666,0.0,0.0104166666666666,0.015625,0.0,0.0
7,0.0,0.0,0.0052083333333333,0.0,0.0,0.0
8,0.0763888888888889,0.0138888888888888,0.0,0.0069444444444444,0.0069444444444444,0.0
9,0.1319444444444444,0.0,0.0069444444444444,0.0,0.0,0.0069444444444444
10,0.0902777777777777,0.0,0.0,0.0,0.0,0.0
11,0.0416666666666666,0.0,0.0,0.0138888888888888,0.0069444444444444,0.0208333333333333
12,0.0486111111111111,0.0069444444444444,0.0,0.0,0.0,0.0069444444444444
13,0.0208333333333333,0.0,0.0069444444444444,0.0,0.0,0.0
14,0.0486111111111111,0.0,0.0,0.0069444444444444,0.0,0.0
15,0.0625,0.0069444444444444,0.0,0.0,0.0,0.0
16,0.0486111111111111,0.0069444444444444,0.0,0.0,0.0,0.0
17,0.0625,0.0,0.0,0.0,0.0,0.0
18,0.0555555555555555,0.0,0.0,0.0069444444444444,0.0069444444444444,0.0
19,0.0277777777777777,0.0,0.0069444444444444,0.0,0.0138888888888888,0.0
